project,entity,run_id,run_name,training_task,method,state,status,result_source,run_url,run_dir,has_output_log,seed,global_batch_size,train_steps_used,micro_batch_size,lr,temperature_eval,rollout_epoch,num_env_eval,eval_rollout_epoch,eval_episodes_per_task,lora_path,log_path,return,reward,episode_len,success_once,success_at_end,task_0_success,task_0_success_total,task_1_success,task_1_success_total,task_2_success,task_2_success_total,task_3_success,task_3_success_total,task_4_success,task_4_success_total,task_5_success,task_5_success_total,task_6_success,task_6_success_total,task_7_success,task_7_success_total,task_8_success,task_8_success_total,task_9_success,task_9_success_total,trn_avg,hld_avg,comment_tag,teacher_type_comment,teacher_lr_comment,student_train_steps_comment,objective_comment,adv_norm_comment,rollouts_per_step_comment,data_note_comment
rlinf,anmari-epfl,jpzlc8iz,eval_full_opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_200_seed_184_rpt_320,4.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/jpzlc8iz,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_200_seed_184_rpt_320__jpzlc8iz,False,184,8192,200.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_200/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_200_20260519_060114,0.390625,0.000762939453125,512.0,0.3637500002980232,0.0781250009778887,0.365625,320.0,0.071875,320.0,0.89375,320.0,0.56875,320.0,0.44375,320.0,0.01875,320.0,0.909375,320.0,0.328125,320.0,0.034375,320.0,0.003125,320.0,0.46875,0.25875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,rchof0ra,eval_full_opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_25_seed_184_rpt_320,4.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/rchof0ra,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_25_seed_184_rpt_320__rchof0ra,False,184,8192,25.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_25/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_25_20260519_060114,0.4875,0.0009521484375,512.0,0.4650000013411046,0.09750000042840838,0.59375,320.0,0.19375,320.0,0.878125,320.0,0.59375,320.0,0.49375,320.0,0.04375,320.0,0.834375,320.0,0.5625,320.0,0.328125,320.0,0.128125,320.0,0.550625,0.37937499999999996,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,03241mha,eval_full_opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_50_seed_184_rpt_320,4.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/03241mha,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_50_seed_184_rpt_320__03241mha,False,184,8192,50.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_50/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_50_20260519_060114,0.4765625,0.0009307861328125,512.0,0.4603124976158142,0.09531250023283064,0.509375,320.0,0.153125,320.0,0.91875,320.0,0.6375,320.0,0.484375,320.0,0.0375,320.0,0.84375,320.0,0.525,320.0,0.359375,320.0,0.134375,320.0,0.540625,0.38,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,p5a7km8a,eval_full_opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_75_seed_184_rpt_320,4.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/p5a7km8a,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_75_seed_184_rpt_320__p5a7km8a,False,184,8192,75.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore/checkpoints/global_step_75/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_rps32_steps200_si25_task_4_seed2_spatial_norm_group_zscore_step_75_20260519_060114,0.45625,0.00089111328125,512.0,0.4587500005960464,0.0912500008009374,0.503125,320.0,0.14375,320.0,0.88125,320.0,0.65625,320.0,0.521875,320.0,0.040625,320.0,0.828125,320.0,0.509375,320.0,0.378125,320.0,0.125,320.0,0.54125,0.37625000000000003,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,ba6xyfvt,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_100_seed_184_rpt_320,1.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/ba6xyfvt,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_100_seed_184_rpt_320__ba6xyfvt,False,184,8192,100.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob/checkpoints/global_step_100/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_100_20260519_073058,0.2015625,0.0003936767578125,512.0,0.07781250006519258,0.04031250092666596,0.14375,320.0,0.0,320.0,0.046875,320.0,0.303125,320.0,0.115625,320.0,0.0,320.0,0.0125,320.0,0.15625,320.0,0.0,320.0,0.0,320.0,0.121875,0.03375,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,1mdrmfbq,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_125_seed_184_rpt_320,1.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/1mdrmfbq,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_125_seed_184_rpt_320__1mdrmfbq,False,184,8192,125.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob/checkpoints/global_step_125/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_125_20260519_073058,0.1515625,0.0002960205078125,512.0,0.05437500074040145,0.03031250073108822,0.096875,320.0,0.0,320.0,0.028125,320.0,0.2125,320.0,0.103125,320.0,0.0,320.0,0.0,320.0,0.103125,320.0,0.0,320.0,0.0,320.0,0.088125,0.020624999999999998,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,ugt2i6hx,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_150_seed_184_rpt_320,1.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/ugt2i6hx,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_150_seed_184_rpt_320__ugt2i6hx,False,184,8192,150.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob/checkpoints/global_step_150/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_150_20260519_073156,0.1171875,0.0002288818359375,512.0,0.03687500085216015,0.02343750053551048,0.090625,320.0,0.0,320.0,0.015625,320.0,0.103125,320.0,0.059375,320.0,0.0,320.0,0.0,320.0,0.1,320.0,0.0,320.0,0.0,320.0,0.05375,0.02,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,i9ivmg2i,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_175_seed_184_rpt_320,1.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/i9ivmg2i,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_175_seed_184_rpt_320__i9ivmg2i,False,184,8192,175.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob/checkpoints/global_step_175/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_175_20260519_073156,0.1203125,0.0002349853515625,512.0,0.035312500596046445,0.024062500428408386,0.078125,320.0,0.0,320.0,0.03125,320.0,0.090625,320.0,0.06875,320.0,0.0,320.0,0.0,320.0,0.084375,320.0,0.0,320.0,0.0,320.0,0.05375,0.016875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,a6vq7ryh,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_200_seed_184_rpt_320,1.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/a6vq7ryh,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_200_seed_184_rpt_320__a6vq7ryh,False,184,8192,200.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob/checkpoints/global_step_200/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_200_20260519_073156,0.11875,0.00023193359375,512.0,0.03343750066123903,0.02375000051688403,0.08125,320.0,0.0,320.0,0.04375,320.0,0.078125,320.0,0.046875,320.0,0.0,320.0,0.0,320.0,0.084375,320.0,0.0,320.0,0.0,320.0,0.05,0.016875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,5nsdj16r,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_25_seed_184_rpt_320,1.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/5nsdj16r,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_25_seed_184_rpt_320__5nsdj16r,False,184,8192,25.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob/checkpoints/global_step_25/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_25_20260519_072858,0.5234375,0.0010223388671875,512.0,0.4056250013411045,0.1046875,0.5625,320.0,0.065625,320.0,0.875,320.0,0.61875,320.0,0.315625,320.0,0.015625,320.0,0.890625,320.0,0.63125,320.0,0.0,320.0,0.08125,320.0,0.4875,0.32375,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,aii2q8ui,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_50_seed_184_rpt_320,1.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/aii2q8ui,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_50_seed_184_rpt_320__aii2q8ui,False,184,8192,50.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob/checkpoints/global_step_50/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_50_20260519_073024,0.60625,0.00118408203125,512.0,0.25187499932944774,0.1212500000372529,0.459375,320.0,0.0,320.0,0.40625,320.0,0.5375,320.0,0.2,320.0,0.021875,320.0,0.4375,320.0,0.45625,320.0,0.0,320.0,0.0,320.0,0.320625,0.183125,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,wvmz5g50,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_75_seed_184_rpt_320,1.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/wvmz5g50,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_75_seed_184_rpt_320__wvmz5g50,False,184,8192,75.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob/checkpoints/global_step_75/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_1_seed2_spatial_norm_teacher_prob_step_75_20260519_073027,0.3203125,0.0006256103515625,512.0,0.12437500115484,0.0640625003958121,0.221875,320.0,0.0,320.0,0.10625,320.0,0.44375,320.0,0.1625,320.0,0.0,320.0,0.08125,320.0,0.228125,320.0,0.0,320.0,0.0,320.0,0.18687499999999999,0.061875,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,pwagin0l,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_100_seed_184_rpt_320,4.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/pwagin0l,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_100_seed_184_rpt_320__pwagin0l,False,184,8192,100.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob/checkpoints/global_step_100/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_100_20260519_073156,0.1828125,0.0003570556640625,512.0,0.09718750012107194,0.03656250068452209,0.175,320.0,0.0,320.0,0.1625,320.0,0.1625,320.0,0.0,320.0,0.003125,320.0,0.428125,320.0,0.040625,320.0,0.0,320.0,0.0,320.0,0.1,0.094375,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,7skiqba9,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_125_seed_184_rpt_320,4.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/7skiqba9,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_125_seed_184_rpt_320__7skiqba9,False,184,8192,125.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob/checkpoints/global_step_125/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_125_20260519_073156,0.1875,0.0003662109375,512.0,0.10125000001862644,0.03750000067520887,0.146875,320.0,0.003125,320.0,0.1375,320.0,0.196875,320.0,0.0,320.0,0.003125,320.0,0.4625,320.0,0.0625,320.0,0.0,320.0,0.0,320.0,0.096875,0.10562500000000001,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,aupt1cgn,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_150_seed_184_rpt_320,4.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/aupt1cgn,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_150_seed_184_rpt_320__aupt1cgn,False,184,8192,150.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob/checkpoints/global_step_150/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_150_20260519_073156,0.175,0.000341796875,512.0,0.09062500055879356,0.03500000063795596,0.128125,320.0,0.0,320.0,0.140625,320.0,0.121875,320.0,0.0,320.0,0.0,320.0,0.434375,320.0,0.08125,320.0,0.0,320.0,0.0,320.0,0.078125,0.103125,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,occi7xqe,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_175_seed_184_rpt_320,4.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/occi7xqe,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_175_seed_184_rpt_320__occi7xqe,False,184,8192,175.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob/checkpoints/global_step_175/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_175_20260519_073156,0.1734375,0.0003387451171875,512.0,0.0968749998603016,0.034687500819563864,0.109375,320.0,0.0,320.0,0.140625,320.0,0.1125,320.0,0.0,320.0,0.0,320.0,0.540625,320.0,0.065625,320.0,0.0,320.0,0.0,320.0,0.0725,0.12125000000000001,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,mm7q5re6,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_200_seed_184_rpt_320,4.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/mm7q5re6,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_200_seed_184_rpt_320__mm7q5re6,False,184,8192,200.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob/checkpoints/global_step_200/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_200_20260519_073201,0.178125,0.000347900390625,512.0,0.11343749994412064,0.03562500060070306,0.15625,320.0,0.003125,320.0,0.14375,320.0,0.15625,320.0,0.003125,320.0,0.0,320.0,0.6,320.0,0.071875,320.0,0.0,320.0,0.0,320.0,0.0925,0.134375,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,2vpojhw2,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_25_seed_184_rpt_320,4.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/2vpojhw2,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_25_seed_184_rpt_320__2vpojhw2,False,184,8192,25.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob/checkpoints/global_step_25/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_25_20260519_073156,0.4671875,0.0009124755859375,512.0,0.33093749806284906,0.09343750094994904,0.434375,320.0,0.03125,320.0,0.890625,320.0,0.540625,320.0,0.0625,320.0,0.025,320.0,0.85,320.0,0.440625,320.0,0.0,320.0,0.034375,320.0,0.39187500000000003,0.26999999999999996,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
rlinf,anmari-epfl,ut5wr47x,eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_50_seed_184_rpt_320,4.0,OPD,finished,complete,run_meta.summary (fallback),https://wandb.ai/anmari-epfl/rlinf/runs/ut5wr47x,/Users/antoniomari/vla-continual-learning/results/wandb_downloads/rlinf/eval_full_opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_50_seed_184_rpt_320__ut5wr47x,False,184,8192,50.0,32,2e-05,1.6,16,20,40,320.0,/users/anmari/vla-continual-learning/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob/checkpoints/global_step_50/actor/,/users/anmari/vla-continual-learning/logs_spatial/evals/logs_spatial/sequential/opd_sftteacher_adv1_teacher_prob_grpo_loss_rps32_steps200_si25_task_4_seed2_spatial_norm_teacher_prob_step_50_20260519_073156,0.2296875,0.0004486083984375,512.0,0.12781249973922967,0.04593750077765435,0.171875,320.0,0.0,320.0,0.265625,320.0,0.225,320.0,0.0,320.0,0.009375,320.0,0.5,320.0,0.10625,320.0,0.0,320.0,0.0,320.0,0.1325,0.123125,opd_variant,SFT teacher,1e-04,,OPD,with advantage normalization,128.0,same as seed 185; tried mad_abs and batch_zscore
